Genes,PathwayID,PathwayName
NPM1,"{'R-HSA-5663202', 'R-HSA-597592', 'R-HSA-5663205', 'R-HSA-1280215', 'R-HSA-73886', 'R-HSA-73857'}","{'Infectious disease', 'Post-translational protein modification', 'RNA Polymerase II Transcription', 'Diseases of signal transduction by growth factor receptors and second messengers', 'Cytokine Signaling in Immune system', 'Chromosome Maintenance'}"
NPM2,{'R-HSA-9816359'},{'Maternal to zygotic transition (MZT)'}
NPPA,"{'R-HSA-977225', 'R-HSA-73857', 'R-HSA-5576891'}","{'RNA Polymerase II Transcription', 'Amyloid fiber formation', 'Cardiac conduction'}"
NPPC,{'R-HSA-5576891'},{'Cardiac conduction'}
NPR1,{'R-HSA-5576891'},{'Cardiac conduction'}
NPR2,{'R-HSA-5576891'},{'Cardiac conduction'}
NPRL2,{'R-HSA-2262752'},{'Cellular responses to stress'}
NPRL3,{'R-HSA-2262752'},{'Cellular responses to stress'}
NPS,{'R-HSA-372790'},{'Signaling by GPCR'}
NPSR1,{'R-HSA-372790'},{'Signaling by GPCR'}
NPTN,{'R-HSA-112315'},{'Transmission across Chemical Synapses'}
NPW,{'R-HSA-372790'},{'Signaling by GPCR'}
NPY,"{'R-HSA-372790', 'R-HSA-73857'}","{'Signaling by GPCR', 'RNA Polymerase II Transcription'}"
NPY1R,{'R-HSA-372790'},{'Signaling by GPCR'}
NPY2R,{'R-HSA-372790'},{'Signaling by GPCR'}
NPY4R,{'R-HSA-372790'},{'Signaling by GPCR'}
NPY5R,{'R-HSA-372790'},{'Signaling by GPCR'}
NQO1,"{'R-HSA-2262752', 'R-HSA-71291'}","{'Cellular responses to stress', 'Metabolism of amino acids and derivatives'}"
NQO2,{'R-HSA-211859'},{'Biological oxidations'}
NR0B2,{'R-HSA-73857'},{'RNA Polymerase II Transcription'}
NR1D1,"{'R-HSA-73857', 'R-HSA-1368071', 'R-HSA-2262752', 'R-HSA-1592230', 'R-HSA-556833'}","{'Cellular responses to stress', 'NR1D1 (REV-ERBA) represses gene expression', 'Metabolism of lipids', 'RNA Polymerase II Transcription', 'Mitochondrial biogenesis'}"
NR1D2,{'R-HSA-73857'},{'RNA Polymerase II Transcription'}
NR1H2,"{'R-HSA-556833', 'R-HSA-597592', 'R-HSA-174824', 'R-HSA-9006931', 'R-HSA-73857'}","{'Plasma lipoprotein assembly, remodeling, and clearance', 'Metabolism of lipids', 'Post-translational protein modification', 'RNA Polymerase II Transcription', 'Signaling by Nuclear Receptors'}"
NR1H3,"{'R-HSA-174824', 'R-HSA-556833', 'R-HSA-9006931'}","{'Metabolism of lipids', 'Signaling by Nuclear Receptors', 'Plasma lipoprotein assembly, remodeling, and clearance'}"
NR1H4,"{'R-HSA-556833', 'R-HSA-211859'}","{'Metabolism of lipids', 'Biological oxidations'}"
NR2C1,"{'R-HSA-73857', 'R-HSA-597592'}","{'Post-translational protein modification', 'RNA Polymerase II Transcription'}"
NR2C2,{'R-HSA-73857'},{'RNA Polymerase II Transcription'}
NR2C2AP,{'R-HSA-73857'},{'RNA Polymerase II Transcription'}
NR2E1,"{'R-HSA-9006925', 'R-HSA-73857'}","{'Intracellular signaling by second messengers', 'RNA Polymerase II Transcription'}"
NR2F1,{'R-HSA-73857'},{'RNA Polymerase II Transcription'}
NR2F2,{'R-HSA-381340'},{'Transcriptional regulation of white adipocyte differentiation'}
NR2F6,{'R-HSA-73857'},{'RNA Polymerase II Transcription'}
NR3C1,"{'R-HSA-597592', 'R-HSA-9006927', 'R-HSA-5663205', 'R-HSA-2262752', 'R-HSA-73857'}","{'Cellular responses to stress', 'Signaling by Non-Receptor Tyrosine Kinases', 'Infectious disease', 'Post-translational protein modification', 'RNA Polymerase II Transcription'}"
NR3C2,"{'R-HSA-2262752', 'R-HSA-597592'}","{'Post-translational protein modification', 'Cellular responses to stress'}"
NR4A1,"{'R-HSA-5663202', 'R-HSA-73857', 'R-HSA-9006925'}","{'Intracellular signaling by second messengers', 'RNA Polymerase II Transcription', 'Diseases of signal transduction by growth factor receptors and second messengers'}"
NR4A2,"{'R-HSA-73857', 'R-HSA-597592'}","{'Post-translational protein modification', 'RNA Polymerase II Transcription'}"
NR4A3,{'R-HSA-73857'},{'RNA Polymerase II Transcription'}
NR5A1,"{'R-HSA-9690406', 'R-HSA-452723', 'R-HSA-73857', 'R-HSA-597592'}","{'Transcriptional regulation of testis differentiation', 'Post-translational protein modification', 'RNA Polymerase II Transcription', 'Transcriptional regulation of pluripotent stem cells'}"
NR5A2,{'R-HSA-9006931'},{'Signaling by Nuclear Receptors'}
NRAS,"{'R-HSA-1280218', 'R-HSA-5663202', 'R-HSA-372790', 'R-HSA-9006927', 'R-HSA-1280215', 'R-HSA-9675108', 'R-HSA-168249', 'R-HSA-202733', 'R-HSA-9006335', 'R-HSA-112315', 'R-HSA-9006934', 'R-HSA-9006931', 'R-HSA-5683057'}","{'Signaling by GPCR', 'Signaling by Receptor Tyrosine Kinases', 'Signaling by Non-Receptor Tyrosine Kinases', 'MAPK family signaling cascades', 'Signaling by Erythropoietin', 'Cytokine Signaling in Immune system', 'Transmission across Chemical Synapses', 'Adaptive Immune System', 'Nervous system development', 'Signaling by Nuclear Receptors', 'Diseases of signal transduction by growth factor receptors and second messengers', 'Cell surface interactions at the vascular wall', 'Innate Immune System'}"
NRBP1,{'R-HSA-73857'},{'RNA Polymerase II Transcription'}
NRCAM,{'R-HSA-9675108'},{'Nervous system development'}
NRF1,"{'R-HSA-1592230', 'R-HSA-556833'}","{'Metabolism of lipids', 'Mitochondrial biogenesis'}"
NRG1,"{'R-HSA-5663202', 'R-HSA-9006927', 'R-HSA-112315', 'R-HSA-9006934', 'R-HSA-9006925', 'R-HSA-5683057'}","{'Signaling by Non-Receptor Tyrosine Kinases', 'Intracellular signaling by second messengers', 'MAPK family signaling cascades', 'Transmission across Chemical Synapses', 'Diseases of signal transduction by growth factor receptors and second messengers', 'Signaling by Receptor Tyrosine Kinases'}"
NRG2,"{'R-HSA-5663202', 'R-HSA-9006927', 'R-HSA-9006934', 'R-HSA-9006925', 'R-HSA-5683057'}","{'Signaling by Non-Receptor Tyrosine Kinases', 'Intracellular signaling by second messengers', 'MAPK family signaling cascades', 'Diseases of signal transduction by growth factor receptors and second messengers', 'Signaling by Receptor Tyrosine Kinases'}"
NRG3,"{'R-HSA-5663202', 'R-HSA-9006927', 'R-HSA-9006934', 'R-HSA-9006925', 'R-HSA-5683057'}","{'Signaling by Non-Receptor Tyrosine Kinases', 'Intracellular signaling by second messengers', 'MAPK family signaling cascades', 'Diseases of signal transduction by growth factor receptors and second messengers', 'Signaling by Receptor Tyrosine Kinases'}"
NRG4,"{'R-HSA-5663202', 'R-HSA-9006927', 'R-HSA-9006934', 'R-HSA-9006925', 'R-HSA-5683057'}","{'Signaling by Non-Receptor Tyrosine Kinases', 'Intracellular signaling by second messengers', 'MAPK family signaling cascades', 'Diseases of signal transduction by growth factor receptors and second messengers', 'Signaling by Receptor Tyrosine Kinases'}"
NRGN,{'R-HSA-112315'},{'Transmission across Chemical Synapses'}
NRIP1,"{'R-HSA-9006931', 'R-HSA-2262752', 'R-HSA-597592'}","{'Post-translational protein modification', 'Signaling by Nuclear Receptors', 'Cellular responses to stress'}"
NRN1,{'R-HSA-597592'},{'Post-translational protein modification'}
NRN1L,{'R-HSA-597592'},{'Post-translational protein modification'}
NRP1,"{'R-HSA-9006934', 'R-HSA-9675108', 'R-HSA-5663205'}","{'Nervous system development', 'Signaling by Receptor Tyrosine Kinases', 'Infectious disease'}"
NRP2,"{'R-HSA-9006934', 'R-HSA-9675108'}","{'Nervous system development', 'Signaling by Receptor Tyrosine Kinases'}"
NRTN,"{'R-HSA-9675108', 'R-HSA-5683057'}","{'MAPK family signaling cascades', 'Nervous system development'}"
NRXN1,"{'R-HSA-3000171', 'R-HSA-6794362'}","{'Protein-protein interactions at synapses', 'Non-integrin membrane-ECM interactions'}"
NRXN2,{'R-HSA-6794362'},{'Protein-protein interactions at synapses'}
NRXN3,{'R-HSA-6794362'},{'Protein-protein interactions at synapses'}
NS,"{'R-HSA-5218859', 'R-HSA-1280215', 'R-HSA-9645723', 'R-HSA-5663205'}","{'Cytokine Signaling in Immune system', 'Regulated Necrosis', 'Infectious disease', 'Diseases of programmed cell death'}"
NSD1,{'R-HSA-3247509'},{'Chromatin modifying enzymes'}
NSD2,"{'R-HSA-69620', 'R-HSA-3247509', 'R-HSA-5693532'}","{'Cell Cycle Checkpoints', 'DNA Double-Strand Break Repair', 'Chromatin modifying enzymes'}"
NSD3,{'R-HSA-3247509'},{'Chromatin modifying enzymes'}
NSDHL,{'R-HSA-556833'},{'Metabolism of lipids'}
NSF,"{'R-HSA-597592', 'R-HSA-112315', 'R-HSA-199991'}","{'Membrane Trafficking', 'Post-translational protein modification', 'Transmission across Chemical Synapses'}"
NSFL1C,{'R-HSA-9716542'},"{'Signaling by Rho GTPases, Miro GTPases and RHOBTB3'}"
NSL1,"{'R-HSA-69620', 'R-HSA-9716542', 'R-HSA-69278'}","{'Cell Cycle Checkpoints', 'Cell Cycle, Mitotic', 'Signaling by Rho GTPases, Miro GTPases and RHOBTB3'}"
NSMAF,{'R-HSA-73887'},{'Death Receptor Signaling'}
NSMCE1,{'R-HSA-597592'},{'Post-translational protein modification'}
NSMCE2,{'R-HSA-597592'},{'Post-translational protein modification'}
NSMCE3,{'R-HSA-597592'},{'Post-translational protein modification'}
NSMCE4A,{'R-HSA-597592'},{'Post-translational protein modification'}
NSRP1,{'R-HSA-72203'},{'Processing of Capped Intron-Containing Pre-mRNA'}
NSUN2,{'R-HSA-72306'},{'tRNA processing'}
NSUN4,{'R-HSA-72312'},{'rRNA processing'}
NSUN6,{'R-HSA-72306'},{'tRNA processing'}
NT5C,{'R-HSA-15869'},{'Metabolism of nucleotides'}
NT5C1A,{'R-HSA-15869'},{'Metabolism of nucleotides'}
NT5C1B,{'R-HSA-15869'},{'Metabolism of nucleotides'}
NT5C2,"{'R-HSA-2161522', 'R-HSA-15869', 'R-HSA-9755088'}","{'Ribavirin ADME', 'Metabolism of nucleotides', 'Abacavir ADME'}"
NT5C3B,{'R-HSA-429914'},{'Deadenylation-dependent mRNA decay'}
NT5E,"{'R-HSA-15869', 'R-HSA-196854', 'R-HSA-5663205'}","{'Metabolism of vitamins and cofactors', 'Metabolism of nucleotides', 'Infectious disease'}"
NT5M,{'R-HSA-15869'},{'Metabolism of nucleotides'}
NTF3,{'R-HSA-9006934'},{'Signaling by Receptor Tyrosine Kinases'}
NTF4,{'R-HSA-9006934'},{'Signaling by Receptor Tyrosine Kinases'}
NTHL1,"{'R-HSA-9675135', 'R-HSA-73884'}","{'Diseases of DNA repair', 'Base Excision Repair'}"
NTM,{'R-HSA-597592'},{'Post-translational protein modification'}
NTN1,{'R-HSA-9675108'},{'Nervous system development'}
NTN3,{'R-HSA-525793'},{'Myogenesis'}
NTN4,"{'R-HSA-9675108', 'R-HSA-3000171'}","{'Nervous system development', 'Non-integrin membrane-ECM interactions'}"
NTNG1,{'R-HSA-597592'},{'Post-translational protein modification'}
NTNG2,{'R-HSA-597592'},{'Post-translational protein modification'}
NTRK1,{'R-HSA-9006934'},{'Signaling by Receptor Tyrosine Kinases'}
NTRK2,{'R-HSA-9006934'},{'Signaling by Receptor Tyrosine Kinases'}
NTRK3,"{'R-HSA-9006934', 'R-HSA-6794362'}","{'Protein-protein interactions at synapses', 'Signaling by Receptor Tyrosine Kinases'}"
NTS,{'R-HSA-372790'},{'Signaling by GPCR'}
NTSR1,{'R-HSA-372790'},{'Signaling by GPCR'}
NTSR2,{'R-HSA-372790'},{'Signaling by GPCR'}
NUAK1,{'R-HSA-73857'},{'RNA Polymerase II Transcription'}
NUBP1,{'R-HSA-2564830'},{'Cytosolic iron-sulfur cluster assembly'}
NUBP2,{'R-HSA-2564830'},{'Cytosolic iron-sulfur cluster assembly'}
NUBPL,{'R-HSA-1428517'},{'The citric acid (TCA) cycle and respiratory electron transport'}
NUCB1,"{'R-HSA-381426', 'R-HSA-597592'}","{'Post-translational protein modification', 'Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)'}"
NUDC,"{'R-HSA-69620', 'R-HSA-9716542', 'R-HSA-69278'}","{'Cell Cycle Checkpoints', 'Cell Cycle, Mitotic', 'Signaling by Rho GTPases, Miro GTPases and RHOBTB3'}"
NUDT10,{'R-HSA-1483249'},{'Inositol phosphate metabolism'}
NUDT11,{'R-HSA-1483249'},{'Inositol phosphate metabolism'}
NUDT12,{'R-HSA-196854'},{'Metabolism of vitamins and cofactors'}
NUDT13,{'R-HSA-15869'},{'Metabolism of nucleotides'}
NUDT14,{'R-HSA-597592'},{'Post-translational protein modification'}
NUDT15,"{'R-HSA-15869', 'R-HSA-9748787'}","{'Azathioprine ADME', 'Metabolism of nucleotides'}"
NUDT16,{'R-HSA-15869'},{'Metabolism of nucleotides'}
NUDT19,"{'R-HSA-9033241', 'R-HSA-556833'}","{'Metabolism of lipids', 'Peroxisomal protein import'}"
NUDT2,{'R-HSA-2262752'},{'Cellular responses to stress'}
NUDT21,"{'R-HSA-75067', 'R-HSA-73857', 'R-HSA-72203'}","{'Processing of Capped Intron-Containing Pre-mRNA', 'Processing of Capped Intronless Pre-mRNA', 'RNA Polymerase II Transcription'}"
NUDT3,{'R-HSA-1483249'},{'Inositol phosphate metabolism'}
NUDT4,{'R-HSA-1483249'},{'Inositol phosphate metabolism'}
NUDT5,{'R-HSA-15869'},{'Metabolism of nucleotides'}
NUDT7,"{'R-HSA-9033241', 'R-HSA-556833'}","{'Metabolism of lipids', 'Peroxisomal protein import'}"
NUDT8,{'R-HSA-196854'},{'Metabolism of vitamins and cofactors'}
NUF2,"{'R-HSA-69620', 'R-HSA-9716542', 'R-HSA-69278'}","{'Cell Cycle Checkpoints', 'Cell Cycle, Mitotic', 'Signaling by Rho GTPases, Miro GTPases and RHOBTB3'}"
NUMA1,{'R-HSA-69278'},"{'Cell Cycle, Mitotic'}"
NUMB,"{'R-HSA-157118', 'R-HSA-9675108', 'R-HSA-5358351'}","{'Nervous system development', 'Signaling by NOTCH', 'Signaling by Hedgehog'}"
NUP107,"{'R-HSA-72306', 'R-HSA-5663205', 'R-HSA-597592', 'R-HSA-1280215', 'R-HSA-5619115', 'R-HSA-194441', 'R-HSA-69620', 'R-HSA-9716542', 'R-HSA-2262752', 'R-HSA-71387', 'R-HSA-69278', 'R-HSA-211000', 'R-HSA-72203'}","{'Processing of Capped Intron-Containing Pre-mRNA', 'Cellular responses to stress', 'Gene Silencing by RNA', 'Cytokine Signaling in Immune system', 'Metabolism of carbohydrates', 'Metabolism of non-coding RNA', 'Infectious disease', 'tRNA processing', 'Post-translational protein modification', 'Signaling by Rho GTPases, Miro GTPases and RHOBTB3', 'Cell Cycle Checkpoints', 'Cell Cycle, Mitotic', 'Disorders of transmembrane transporters'}"
NUP133,"{'R-HSA-72306', 'R-HSA-5663205', 'R-HSA-597592', 'R-HSA-1280215', 'R-HSA-5619115', 'R-HSA-194441', 'R-HSA-69620', 'R-HSA-9716542', 'R-HSA-2262752', 'R-HSA-71387', 'R-HSA-69278', 'R-HSA-211000', 'R-HSA-72203'}","{'Processing of Capped Intron-Containing Pre-mRNA', 'Cellular responses to stress', 'Gene Silencing by RNA', 'Cytokine Signaling in Immune system', 'Metabolism of carbohydrates', 'Metabolism of non-coding RNA', 'Infectious disease', 'tRNA processing', 'Post-translational protein modification', 'Signaling by Rho GTPases, Miro GTPases and RHOBTB3', 'Cell Cycle Checkpoints', 'Cell Cycle, Mitotic', 'Disorders of transmembrane transporters'}"
NUP153,"{'R-HSA-72306', 'R-HSA-5663205', 'R-HSA-597592', 'R-HSA-1280215', 'R-HSA-5619115', 'R-HSA-194441', 'R-HSA-2262752', 'R-HSA-71387', 'R-HSA-69278', 'R-HSA-211000', 'R-HSA-72203'}","{'Processing of Capped Intron-Containing Pre-mRNA', 'Cellular responses to stress', 'Gene Silencing by RNA', 'Cytokine Signaling in Immune system', 'Metabolism of carbohydrates', 'Metabolism of non-coding RNA', 'Infectious disease', 'tRNA processing', 'Post-translational protein modification', 'Cell Cycle, Mitotic', 'Disorders of transmembrane transporters'}"
NUP155,"{'R-HSA-72306', 'R-HSA-5663205', 'R-HSA-597592', 'R-HSA-1280215', 'R-HSA-5619115', 'R-HSA-194441', 'R-HSA-2262752', 'R-HSA-71387', 'R-HSA-69278', 'R-HSA-211000', 'R-HSA-72203'}","{'Processing of Capped Intron-Containing Pre-mRNA', 'Cellular responses to stress', 'Gene Silencing by RNA', 'Cytokine Signaling in Immune system', 'Metabolism of carbohydrates', 'Metabolism of non-coding RNA', 'Infectious disease', 'tRNA processing', 'Post-translational protein modification', 'Cell Cycle, Mitotic', 'Disorders of transmembrane transporters'}"
NUP160,"{'R-HSA-72306', 'R-HSA-5663205', 'R-HSA-597592', 'R-HSA-1280215', 'R-HSA-5619115', 'R-HSA-194441', 'R-HSA-69620', 'R-HSA-9716542', 'R-HSA-2262752', 'R-HSA-71387', 'R-HSA-69278', 'R-HSA-211000', 'R-HSA-72203'}","{'Processing of Capped Intron-Containing Pre-mRNA', 'Cellular responses to stress', 'Gene Silencing by RNA', 'Cytokine Signaling in Immune system', 'Metabolism of carbohydrates', 'Metabolism of non-coding RNA', 'Infectious disease', 'tRNA processing', 'Post-translational protein modification', 'Signaling by Rho GTPases, Miro GTPases and RHOBTB3', 'Cell Cycle Checkpoints', 'Cell Cycle, Mitotic', 'Disorders of transmembrane transporters'}"
NUP188,"{'R-HSA-72306', 'R-HSA-5663205', 'R-HSA-597592', 'R-HSA-1280215', 'R-HSA-5619115', 'R-HSA-194441', 'R-HSA-2262752', 'R-HSA-71387', 'R-HSA-69278', 'R-HSA-211000', 'R-HSA-72203'}","{'Processing of Capped Intron-Containing Pre-mRNA', 'Cellular responses to stress', 'Gene Silencing by RNA', 'Cytokine Signaling in Immune system', 'Metabolism of carbohydrates', 'Metabolism of non-coding RNA', 'Infectious disease', 'tRNA processing', 'Post-translational protein modification', 'Cell Cycle, Mitotic', 'Disorders of transmembrane transporters'}"
NUP205,"{'R-HSA-72306', 'R-HSA-5663205', 'R-HSA-597592', 'R-HSA-1280215', 'R-HSA-5619115', 'R-HSA-194441', 'R-HSA-2262752', 'R-HSA-71387', 'R-HSA-69278', 'R-HSA-211000', 'R-HSA-72203'}","{'Processing of Capped Intron-Containing Pre-mRNA', 'Cellular responses to stress', 'Gene Silencing by RNA', 'Cytokine Signaling in Immune system', 'Metabolism of carbohydrates', 'Metabolism of non-coding RNA', 'Infectious disease', 'tRNA processing', 'Post-translational protein modification', 'Cell Cycle, Mitotic', 'Disorders of transmembrane transporters'}"
NUP210,"{'R-HSA-72306', 'R-HSA-5663205', 'R-HSA-597592', 'R-HSA-1280215', 'R-HSA-5619115', 'R-HSA-194441', 'R-HSA-2262752', 'R-HSA-71387', 'R-HSA-69278', 'R-HSA-211000', 'R-HSA-72203'}","{'Processing of Capped Intron-Containing Pre-mRNA', 'Cellular responses to stress', 'Gene Silencing by RNA', 'Cytokine Signaling in Immune system', 'Metabolism of carbohydrates', 'Metabolism of non-coding RNA', 'Infectious disease', 'tRNA processing', 'Post-translational protein modification', 'Cell Cycle, Mitotic', 'Disorders of transmembrane transporters'}"
NUP214,"{'R-HSA-72306', 'R-HSA-5663205', 'R-HSA-597592', 'R-HSA-1280215', 'R-HSA-5619115', 'R-HSA-194441', 'R-HSA-450531', 'R-HSA-2262752', 'R-HSA-71387', 'R-HSA-69278', 'R-HSA-211000', 'R-HSA-72203'}","{'Processing of Capped Intron-Containing Pre-mRNA', 'Cellular responses to stress', 'Gene Silencing by RNA', 'Regulation of mRNA stability by proteins that bind AU-rich elements', 'Cytokine Signaling in Immune system', 'Metabolism of carbohydrates', 'Metabolism of non-coding RNA', 'Infectious disease', 'tRNA processing', 'Post-translational protein modification', 'Cell Cycle, Mitotic', 'Disorders of transmembrane transporters'}"
NUP35,"{'R-HSA-72306', 'R-HSA-5663205', 'R-HSA-597592', 'R-HSA-1280215', 'R-HSA-5619115', 'R-HSA-194441', 'R-HSA-2262752', 'R-HSA-71387', 'R-HSA-69278', 'R-HSA-211000', 'R-HSA-72203'}","{'Processing of Capped Intron-Containing Pre-mRNA', 'Cellular responses to stress', 'Gene Silencing by RNA', 'Cytokine Signaling in Immune system', 'Metabolism of carbohydrates', 'Metabolism of non-coding RNA', 'Infectious disease', 'tRNA processing', 'Post-translational protein modification', 'Cell Cycle, Mitotic', 'Disorders of transmembrane transporters'}"
NUP37,"{'R-HSA-72306', 'R-HSA-5663205', 'R-HSA-597592', 'R-HSA-1280215', 'R-HSA-5619115', 'R-HSA-194441', 'R-HSA-69620', 'R-HSA-9716542', 'R-HSA-2262752', 'R-HSA-71387', 'R-HSA-69278', 'R-HSA-211000', 'R-HSA-72203'}","{'Processing of Capped Intron-Containing Pre-mRNA', 'Cellular responses to stress', 'Gene Silencing by RNA', 'Cytokine Signaling in Immune system', 'Metabolism of carbohydrates', 'Metabolism of non-coding RNA', 'Infectious disease', 'tRNA processing', 'Post-translational protein modification', 'Signaling by Rho GTPases, Miro GTPases and RHOBTB3', 'Cell Cycle Checkpoints', 'Cell Cycle, Mitotic', 'Disorders of transmembrane transporters'}"
NUP42,"{'R-HSA-72306', 'R-HSA-5663205', 'R-HSA-597592', 'R-HSA-1280215', 'R-HSA-5619115', 'R-HSA-194441', 'R-HSA-2262752', 'R-HSA-71387', 'R-HSA-69278', 'R-HSA-211000', 'R-HSA-72203'}","{'Processing of Capped Intron-Containing Pre-mRNA', 'Cellular responses to stress', 'Gene Silencing by RNA', 'Cytokine Signaling in Immune system', 'Metabolism of carbohydrates', 'Metabolism of non-coding RNA', 'Infectious disease', 'tRNA processing', 'Post-translational protein modification', 'Cell Cycle, Mitotic', 'Disorders of transmembrane transporters'}"
NUP43,"{'R-HSA-72306', 'R-HSA-5663205', 'R-HSA-597592', 'R-HSA-1280215', 'R-HSA-5619115', 'R-HSA-194441', 'R-HSA-69620', 'R-HSA-9716542', 'R-HSA-2262752', 'R-HSA-71387', 'R-HSA-69278', 'R-HSA-211000', 'R-HSA-72203'}","{'Processing of Capped Intron-Containing Pre-mRNA', 'Cellular responses to stress', 'Gene Silencing by RNA', 'Cytokine Signaling in Immune system', 'Metabolism of carbohydrates', 'Metabolism of non-coding RNA', 'Infectious disease', 'tRNA processing', 'Post-translational protein modification', 'Signaling by Rho GTPases, Miro GTPases and RHOBTB3', 'Cell Cycle Checkpoints', 'Cell Cycle, Mitotic', 'Disorders of transmembrane transporters'}"
NUP50,"{'R-HSA-72306', 'R-HSA-5663205', 'R-HSA-597592', 'R-HSA-1280215', 'R-HSA-5619115', 'R-HSA-194441', 'R-HSA-2262752', 'R-HSA-71387', 'R-HSA-69278', 'R-HSA-211000', 'R-HSA-72203'}","{'Processing of Capped Intron-Containing Pre-mRNA', 'Cellular responses to stress', 'Gene Silencing by RNA', 'Cytokine Signaling in Immune system', 'Metabolism of carbohydrates', 'Metabolism of non-coding RNA', 'Infectious disease', 'tRNA processing', 'Post-translational protein modification', 'Cell Cycle, Mitotic', 'Disorders of transmembrane transporters'}"
